2,2000,1,1,81869,12475.6,518.46,66.777,185
2,2000,1,2,89728,12274.5,566.116,60.1015,257
2,2000,2,2,101760,12576.2,644.792,70.5299,284
2,2000,2,4,110179,12683.7,693.019,76.1176,374
2,2000,4,4,129571,13153,908.078,77.4946,382
2,2000,4,8,133371,13498.8,1159.02,87.1605,490
2,2000,8,8,139263,14394.5,2011.97,94.4934,464
2,2000,8,16,137443,14874.1,2032.14,92.9478,596
2,2000,16,16,133627,16241.8,2011.18,117.41,661
2,2000,16,32,83343,39425.4,3238.78,130.404,500
