2,2000,1,1,81122,15179.3,559.202,68.193,185
2,2000,1,2,82716,15129.4,565.929,77.56,233
2,2000,2,2,105731,15386.8,765.533,87.6978,273
2,2000,2,4,119583,15909.8,834.499,83.2601,327
2,2000,4,4,132891,16736.9,1103.44,76.2782,358
2,2000,4,8,136581,17714.4,1515.82,71.384,400
2,2000,8,8,141065,17684.5,1832.81,75.0706,422
2,2000,8,16,141438,17928.9,1988.42,80.211,449
2,2000,16,16,141584,18497.1,2074.34,79.9814,449
2,2000,16,32,140484,19403.8,2146.97,101.744,684
