2,2000,1,1,125368,4520.27,378.633,51.2248,187
2,2000,1,2,108588,4698.06,423.383,61.4161,253
2,2000,2,2,153304,5147.46,625.011,65.0063,286
2,2000,2,4,168239,5795.4,752.913,94.1634,400
2,2000,4,4,214012,8637.6,1577.29,95.9253,471
2,2000,4,8,220596,10946.9,1883.68,146.052,582
2,2000,8,8,232426,17287.2,4308.78,171.79,602
2,2000,8,16,230708,18977.3,4358.42,227.301,858
2,2000,16,16,225734,26653.9,7695.34,356.784,862
2,2000,16,32,216811,29787.7,8382.92,582.872,906
