2,2000,1,1,61229,13717.3,385.001,106.842,180
2,2000,1,2,98170,14008.8,561.375,53.7445,257
2,2000,2,2,88735,14076.6,531.642,89.72,294
2,2000,2,4,114575,14488.8,698.514,80.614,402
2,2000,4,4,135938,14765.6,795.106,80.835,432
2,2000,4,8,145007,15253.9,961.149,83.3828,524
2,2000,8,8,151115,16393.8,1568.43,94.3296,540
2,2000,8,16,153011,17075.4,1734.31,90.8977,650
2,2000,16,16,153227,17229.6,1784.18,105.768,721
2,2000,16,32,153931,17825.1,1924.56,105.534,759
