2,2000,1,1,126598,4025.67,389.588,50.1068,177
2,2000,1,2,115573,4686.65,411.164,74.7785,242
2,2000,2,2,151230,5882.68,775.594,71.8944,277
2,2000,2,4,178292,6265.16,830.414,72.4807,362
2,2000,4,4,209549,8212.6,1580.35,91.2672,421
2,2000,4,8,218582,11841.1,2125.06,115.203,511
2,2000,8,8,226574,16858.8,4716.06,169.344,521
2,2000,8,16,225213,20090,4795.7,223.761,618
2,2000,16,16,224758,27905,8311.08,303.442,566
2,2000,16,32,223103,29511.3,8427.8,529.195,651
